name,terminology,code,term,DiabetesType
diabetes_drugs,DMD,30933211000001107,Alogliptin 12.5mg tablets (Ennogen Healthcare Ltd) (product),general
diabetes_drugs,DMD,16256611000001105,Diamicron 30mg MR tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,37625811000001101,Competact 15mg/850mg tablets (Pilsco Ltd) (product),general
diabetes,SNOMED,193183000,Acute painful diabetic neuropathy,general
diabetes,SNOMED,390855002,O/E - diabetic maculopathy absent both eyes (context-dependent category),general
diabetes,SNOMED,414910007,O/E - right eye stable treated proliferative diabetic retinopathy (context-dependent category),general
diabetes_drugs,DMD,15858611000001101,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) (product),general
diabetes_drugs,DMD,22308811000001109,Bolamyn SR 1000mg tablets (Teva UK Ltd) (product),general
diabetes_drugs,DMD,30983711000001109,Bilxona 60mg modified-release tablets (Actavis UK Ltd) (product),general
diabetes_drugs,DMD,10517911000001105,Glimepiride 2mg tablets (Winthrop Pharmaceuticals UK Ltd) (product),general
diabetes_drugs,DMD,35653211000001103,Pioglitazone 15mg / Metformin 850mg tablets (Teva UK Ltd) (product),general
diabetes_drugs,DMD,10378111000001100,Gliclazide 80mg tablets (Arrow Generics Ltd) (product),general
diabetes_drugs,DMD,22949511000001102,Pioglitazone 45mg tablets (Ranbaxy (UK) Ltd) (product),general
diabetes_drugs,DMD,5295811000001106,Humalog 100units/ml solution for injection 1.5ml cartridges (PI) (Dowelhurst Ltd) (product),general
diabetes_drugs,DMD,38140911000001106,Invokana 100mg tablets (DE Pharmaceuticals) (product),general
diabetes,SNOMED,193185007,Asymptomatic diabetic neuropathy,general
diabetes,SNOMED,367991000119101,Hyperglycemia due to type 1 diabetes mellitus,type1
diabetes,SNOMED,111307005,Leprechaunism syndrome (disorder),other
diabetes_drugs,DMD,13877811000001105,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),general
diabetes_drugs,DMD,28461011000001109,Trulicity 0.75mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd) (product),general
diabetes_drugs,DMD,36047111000001106,Insulin glargine 100units/ml solution for injection 10ml vials (product),general
diabetes_drugs,DMD,444311000001106,Glucobay 100 tablets (Bayer Plc) (product),general
diabetes_drugs,DMD,21994711000001102,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices and Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices (product),general
diabetes_drugs,DMD,24018111000001106,Xigduo 5mg/850mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,32493211000001109,Pioglitazone 45mg tablets (Brown & Burk UK Ltd) (product),general
diabetes_drugs,DMD,409125004,Product containing precisely metformin hydrochloride 1 gram and rosiglitazone (as rosiglitazone maleate) 4 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes,SNOMED,232023006,Diabetic traction retinal detachment,general
diabetes,SNOMED,140521000119107,Ischemic foot ulcer due to type 2 diabetes mellitus (disorder),type2
diabetes_drugs,DMD,18150311000001109,Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled SoloStar pens (Sanofi) (product),general
diabetes_drugs,DMD,3661311000001107,Diamicron 30mg MR tablets (Servier Laboratories Limited) (product),general
diabetes_drugs,DMD,36047211000001100,Insulin glulisine 100units/ml solution for injection 10ml vials (product),general
diabetes_drugs,DMD,120811000001108,Glibenclamide 5mg tablets (C P Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,326057006,Product containing precisely rosiglitazone (as rosiglitazone maleate) 4 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,38141511000001106,Janumet 50mg/1000mg tablets (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,10690511000001105,Exubera 1mg inhalation powder blisters (Pfizer Ltd) (product),general
diabetes_drugs,DMD,29906011000001102,Metformin 500mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,3469311000001109,Insulin isophane biphasic human 10/90 100units/ml suspension for injection 1.5ml cartridges (product),general
diabetes_drugs,DMD,32861211000001101,Tolazamide 500mg tablets (Imported (United States)) (product),general
diabetes,SNOMED,237633009,Hypoglycemic state in diabetes,general
diabetes,SNOMED,390834004,Non proliferative diabetic retinopathy (disorder),general
diabetes_drugs,DMD,9801911000001102,Gliclazide 80mg tablets (Almus Pharmaceutical Ltd) (product),general
diabetes_drugs,DMD,15984111000001102,Metformin 500mg/5ml oral solution sugar free (Actavis UK Ltd) (product),general
diabetes_drugs,DMD,8614411000001103,Metformin 250mg/5ml oral solution (Special Order) (product),general
diabetes_drugs,DMD,38139711000001103,Humulin M3 100units/ml suspension for injection 3ml cartridges (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,16256011000001103,Actos 15mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,19957811000001101,Glizofar 15mg tablets (Teva UK Ltd) (product),general
diabetes_drugs,DMD,24104511000001103,Canagliflozin 300mg tablets (product),general
diabetes_drugs,DMD,3287911000001100,Lantus 100units/ml solution for injection 10ml vials (Aventis Pharma) (product),general
diabetes_drugs,DMD,11149411000001103,Glimepiride 2mg tablets (Teva UK Ltd) (product),general
diabetes_drugs,DMD,543011000001102,Glyformin 500mg tablets (Dr Reddys Labs) (product),general
diabetes_drugs,DMD,37747911000001108,Jentadueto 2.5mg/1000mg tablets (CST Pharma Ltd) (product),general
diabetes_drugs,DMD,21501311000001109,Glucophage SR 1000mg tablets (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,3470511000001101,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 1.5ml cartridges (product),general
diabetes_drugs,DMD,38145311000001103,Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens (DE Pharmaceuticals) (product),general
diabetes,SNOMED,26298008,Diabetic coma with ketoacidosis,general
diabetes_drugs,DMD,703682001,Product containing precisely canagliflozin 100 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,11473711000001108,Januvia 100mg tablets (Merck Sharp & Dohme Ltd) (product),general
diabetes_drugs,DMD,28420911000001109,Vamju 60mg modified-release tablets (AMCo) (product),general
diabetes_drugs,DMD,18596311000001108,Onglyza 2.5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,16520211000001101,Humulin I 100units/ml suspension for injection 10ml vials (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,28785111000001102,Metformin 1g oral powder sachets sugar free (J M McGill Ltd) (product),general
diabetes_drugs,DMD,11119511000001105,Hypurin Bovine Isophane 100units/ml suspension for injection 10ml vials (Waymade Ltd) (product),general
diabetes_drugs,DMD,37668011000001108,Januvia 25mg tablets (Pilsco Ltd) (product),general
diabetes_drugs,DMD,38138411000001101,Glucophage SR 1000mg tablets (DE Pharmaceuticals) (product),general
diabetes,SNOMED,312908007,Proliferative diabetic retinopathy - quiescent,general
diabetes,SNOMED,10660471000119109,Ulcer of left foot co-occurrent and due to diabetes mellitus type 2 (disorder),type2
diabetes_drugs,DMD,17510111000001102,Humalog 100units/ml solution for injection 10ml vials (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,16053511000001106,Glimepiride 1mg tablets (Bristol Laboratories Ltd) (product),general
diabetes_drugs,DMD,3469211000001101,Insulin glargine 100units/ml solution for injection 3ml pre-filled disposable devices (product),general
diabetes,SNOMED,530558861000132104,Atypical diabetes mellitus (disorder),general
diabetes_drugs,DMD,424345005,Product containing precisely sitagliptin (as sitagliptin phosphate) 100 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,30175711000001100,Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd) (product),general
diabetes_drugs,DMD,19613111000001108,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,30137811000001100,Glimepiride 2mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,30138311000001105,Glimepiride 3mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,36048011000001106,Insulin soluble bovine 100units/ml solution for injection 1.5ml cartridges (product),general
diabetes_drugs,DMD,37751111000001100,Tresiba FlexTouch 200units/ml solution for injection 3ml pre-filled pens (CST Pharma Ltd) (product),general
diabetes_drugs,DMD,11117211000001101,Hypurin Porcine Neutral 100units/ml solution for injection 1.5ml cartridges (Waymade Ltd) (product),general
diabetes_drugs,DMD,3469711000001108,Insulin isophane biphasic human 15/85 100units/ml suspension for injection 3ml pre-filled disposable devices (product),general
diabetes_drugs,DMD,21635011000001107,Dapagliflozin 10mg tablets (product),general
diabetes,SNOMED,230572002,Diabetic neuropathy,general
diabetes,SNOMED,267467004,Diabetes mellitus (& [ketoacidosis]) (disorder),general
diabetes_drugs,DMD,34823611000001100,Gliclazide 40mg tablets (Teva UK Ltd) (product),general
diabetes_drugs,DMD,8523811000001104,Glibenclamide 5mg/5ml oral suspension (product),general
diabetes_drugs,DMD,36048311000001109,Insulin soluble human 100units/ml solution for injection 10ml vials (product),general
diabetes_drugs,DMD,12107511000001101,Glibenclamide 625micrograms/5ml oral solution (Special Order) (product),general
diabetes_drugs,DMD,19612811000001109,Galvus 50mg tablets (Doncaster Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,3278311000001108,Mixtard 50 NovoLet 100units/ml suspension for injection (Novo Nordisk Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,3282711000001104,Humalog 100units/ml solution for injection 1.5ml cartridges (Eli Lilly & Co Ltd) (product),general
diabetes_drugs,DMD,8495311000001108,Glibenclamide 7.5mg/5ml oral solution (Special Order) (product),general
diabetes_drugs,DMD,35316811000001107,Gliclazide 40mg tablets (NorthStar Healthcare Unlimited Company) (product),general
diabetes_drugs,DMD,38175011000001100,Vipidia 12.5mg tablets (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,10344911000001108,Humalog Mix50 100units/ml suspension for injection 3ml cartridges (Eli Lilly & Co Ltd) (product),general
diabetes_drugs,DMD,656211000001109,Glibenclamide 2.5mg tablets (Unichem Plc) (product),general
diabetes_drugs,DMD,8524011000001107,Glibenclamide 7.5mg/5ml oral suspension (product),general
diabetes_drugs,DMD,14056511000001106,Amaryl 2mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,17900111000001109,Onglyza 5mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,30077211000001109,Pioglitazone 15mg tablets (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,3284111000001108,Monotard 100units/ml suspension for injection 10ml vials (Novo Nordisk Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,37528111000001108,Jentadueto 2.5mg/850mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes,SNOMED,421893009,Renal disorder associated with type I diabetes mellitus (disorder),type1
diabetes,SNOMED,424736006,Diabetic peripheral neuropathy (disorder),general
diabetes,SNOMED,894741000000107,Hypoglycaemic warning absent (disorder),general
diabetes_drugs,DMD,19299911000001107,Repaglinide 500microgram tablets (Actavis UK Ltd) (product),general
diabetes_drugs,DMD,3272011000001107,Mixtard 40 NovoLet 100units/ml suspension for injection (Novo Nordisk Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,37417011000001108,Humulin I 100units/ml suspension for injection 3ml cartridges (CST Pharma Ltd) (product),general
diabetes_drugs,DMD,17593811000001103,Avandamet 4mg/1000mg tablets (Necessity Supplies Ltd) (product),general
diabetes,SNOMED,312903003,Mild non proliferative diabetic retinopathy,general
diabetes,SNOMED,421895002,Peripheral circulatory disorder associated with diabetes mellitus (disorder),general
diabetes,SNOMED,703136005,Diabetes mellitus in remission (disorder),general
diabetes_drugs,DMD,21764511000001103,Pioglitazone 45mg tablets (Teva UK Ltd) (product),general
diabetes_drugs,DMD,33548011000001104,Metformin 1g/5ml oral solution sugar free (Colonis Pharma Ltd) (product),general
diabetes_drugs,DMD,22028411000001100,Glipizide 5mg tablets (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,30134511000001106,Glibenclamide 2.5mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,393311000001107,Tolbutamide 500mg tablets (Unichem Plc) (product),general
diabetes_drugs,DMD,37449011000001109,Metformin 500mg/5ml oral solution sugar free (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,30982411000001107,Bilxona 30mg modified-release tablets (Accord Healthcare Ltd) (product),general
diabetes_drugs,DMD,202611000001102,Metformin 500mg tablets (A A H Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,24018511000001102,Xigduo 5mg/1000mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,20552511000001105,Diagemet XL 500mg tablets (Genus Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,409197000,Product containing precisely metformin hydrochloride 100 milligram/1 milliliter conventional release oral solution (clinical drug),general
diabetes_drugs,DMD,3271011000001104,Humulin M5 100units/ml suspension for injection 10ml vials (Eli Lilly & Co Ltd) (product),general
diabetes_drugs,DMD,36804511000001101,Jardiance 10mg tablets (Originalis B.V.) (product),general
diabetes_drugs,DMD,16036811000001104,Pioglitazone 15mg/5ml oral suspension (product),general
diabetes_drugs,DMD,20566211000001103,Repaglinide 500microgram tablets (Creo Pharma Ltd) (product),general
diabetes_drugs,DMD,29855111000001105,Metformin 1g oral powder sachets sugar free (Niche Pharma Ltd) (product),general
diabetes_drugs,DMD,30857211000001105,Pioglitazone 30mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,34188211000001105,Metformin 1g/5ml oral solution sugar free (A A H Pharmaceuticals Ltd) (product),general
diabetes,SNOMED,230575000,Diabetic chronic painful polyneuropathy,general
diabetes,SNOMED,290002008,Unstable type I diabetes mellitus,type1
diabetes,SNOMED,421075007,Ketoacidotic coma in type I diabetes mellitus (disorder),type1
diabetes_drugs,DMD,15859111000001102,Liraglutide 18mg/3ml solution for injection pre-filled disposable devices (product),general
diabetes_drugs,DMD,10155311000001104,Glimepiride 3mg tablets (Alpharma Ltd) (product),general
diabetes_drugs,DMD,15973711000001109,Metformin 850mg tablets (Zanza Laboratories Ltd) (product),general
diabetes_drugs,DMD,37508611000001109,Glucophage SR 750mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,13626911000001106,Niddaryl 3mg tablets (Dee Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,18224311000001100,Competact 15mg/850mg tablets (Necessity Supplies Ltd) (product),general
diabetes_drugs,DMD,23943611000001108,Gliclazide 80mg tablets (Doncaster Pharmaceuticals Ltd) (product),general
diabetes,SNOMED,609561005,Maturity-onset diabetes of the young (disorder),MODY
diabetes_drugs,DMD,3261411000001102,Insulatard InnoLet 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd) (product),general
diabetes_drugs,DMD,30318411000001104,Empagliflozin 5mg / Metformin 850mg tablets (product),general
diabetes_drugs,DMD,3650611000001102,Starlix 60mg tablets (Novartis Pharmaceuticals UK Ltd) (product),general
diabetes_drugs,DMD,14248011000001108,Humalog Mix25 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,18266611000001109,Humalog 100units/ml solution for injection 3ml cartridges (Necessity Supplies Ltd) (product),general
diabetes_drugs,DMD,20166811000001106,Glimepiride 2mg tablets (Accord Healthcare Ltd) (product),general
